trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source
t697,n24804,n50989,23361,car,schedule
t698,n76277,n58562,23361,car,schedule
t699,n64471,n48125,23362,car,schedule
t700,n25540,n64481,23366,car,schedule
t701,n5601,n80548,23366,car,schedule
t702,n1961,n30430,23368,car,schedule
t703,n149294,n59255,23370,car,schedule
t704,n20396,n87339,23370,car,schedule
t705,n77307,n6290,23370,car,schedule
t706,n46393,n18042,23371,car,schedule
t707,n136114,n86120,23373,car,schedule
t708,n14332,n78227,23373,car,schedule
t709,n26740,n89470,23373,car,schedule
t710,n48297,n54915,23373,car,schedule
t711,n114301,n65845,23374,car,schedule
t712,n43412,n83624,23374,car,schedule
t713,n53805,n53835,23374,car,schedule
t714,n113615,n84215,23375,car,schedule
t715,n16122,n135481,23376,car,schedule
t716,n5539,n25371,23376,car,schedule
t717,n39212,n91486,23377,car,schedule
t718,n86626,n84090,23377,car,schedule
t719,n16717,n109057,23379,car,schedule
t720,n75515,n111990,23380,car,schedule
t721,n9455,n102125,23380,car,schedule
t722,n452,n72679,23381,car,schedule
t723,n114301,n109057,23382,car,schedule
t724,n87491,n147774,23382,car,schedule
t725,n25404,n64038,23384,car,schedule
t726,n9241,n48011,23384,car,schedule
t727,n88269,n89876,23385,car,schedule
t728,n102598,n18627,23387,car,schedule
t729,n3559,n102875,23387,car,schedule
t730,n9075,n59888,23388,car,schedule
t731,n158727,n108494,23389,car,schedule
t732,n50792,n17866,23389,car,schedule
t733,n61309,n36773,23389,car,schedule
t734,n7763,n76887,23389,car,schedule
t735,n125999,n122623,23391,car,schedule
t736,n66313,n54783,23391,car,schedule
t737,n11846,n15284,23392,car,schedule
t738,n128409,n108340,23393,car,schedule
t739,n117477,n95462,23397,car,schedule
t740,n7189,n32681,23397,car,schedule
t741,n145998,n109057,23398,car,schedule
t742,n7794,n132366,23398,car,schedule
t743,n80965,n145897,23398,car,schedule
t744,n23380,n28438,23399,car,schedule
t745,n5600,n48490,23399,car,schedule
t746,n115890,n86360,23401,car,schedule
t747,n22324,n32340,23402,car,schedule
t748,n54078,n43889,23402,car,schedule
t749,n60172,n21928,23402,car,schedule
t750,n118182,n107938,23404,car,schedule
t751,n42180,n42300,23410,car,schedule
t752,n116278,n68567,23411,car,schedule
t753,n16716,n129827,23411,car,schedule
t754,n28437,n39592,23412,car,schedule
t755,n127596,n36871,23415,car,schedule
t756,n2463,n122083,23415,car,schedule
t757,n24791,n23801,23415,car,schedule
t758,n86028,n69521,23416,car,schedule
t759,n16786,n95582,23418,car,schedule
t760,n41620,n45057,23418,car,schedule
t761,n1270,n108436,23419,car,schedule
t762,n118240,n46884,23422,car,schedule
t763,n12849,n81691,23422,car,schedule
t764,n12906,n69629,23422,car,schedule
t765,n82334,n136561,23422,car,schedule
t766,n9064,n51297,23423,car,schedule
t767,n125409,n56486,23424,car,schedule
t768,n7706,n29526,23424,car,schedule
t769,n134546,n65845,23426,car,schedule
t770,n20289,n118225,23426,car,schedule
t771,n24381,n62942,23428,car,schedule
t772,n141699,n67607,23429,car,schedule
t773,n632,n68189,23429,car,schedule
t774,n4533,n54915,23430,car,schedule
t775,n62204,n126866,23430,car,schedule
t776,n887,n143288,23430,car,schedule
t777,n36983,n6095,23436,car,schedule
t778,n47373,n121917,23436,car,schedule
t779,n92692,n114706,23436,car,schedule
t780,n19091,n87387,23439,car,schedule
t781,n140013,n84020,23440,car,schedule
t782,n1593,n97729,23440,car,schedule
t783,n17891,n63443,23440,car,schedule
t784,n88335,n118650,23441,car,schedule
t785,n2936,n109057,23442,car,schedule
t786,n113615,n123619,23444,car,schedule
t787,n16114,n136559,23444,car,schedule
t788,n84760,n61539,23444,car,schedule
t789,n12763,n1581,23445,car,schedule
t790,n3631,n29446,23446,car,schedule
t791,n5356,n135043,23447,car,schedule
t792,n1589,n55562,23449,car,schedule
t793,n5109,n134657,23449,car,schedule
t794,n11471,n16719,23451,car,schedule
t795,n30060,n50823,23452,car,schedule
t796,n20543,n29513,23453,car,schedule
t797,n7693,n30188,23453,car,schedule
t798,n78318,n24560,23457,car,schedule
t799,n76751,n12039,23458,car,schedule
t800,n8678,n48265,23458,car,schedule
t801,n11152,n136647,23459,car,schedule
t802,n143207,n53748,23459,car,schedule
t803,n137087,n43834,23460,car,schedule
t804,n40005,n130712,23461,car,schedule
t805,n19986,n103861,23462,car,schedule
t806,n30659,n65104,23463,car,schedule
t807,n5022,n93022,23463,car,schedule
t808,n20809,n51019,23467,car,schedule
t809,n79771,n86011,23469,car,schedule
t810,n77267,n85670,23472,car,schedule
t811,n153544,n132235,23473,car,schedule
t812,n6204,n82441,23474,car,schedule
t813,n7141,n71849,23474,car,schedule
t814,n9083,n17816,23474,car,schedule
t815,n127713,n45418,23476,car,schedule
t816,n49061,n71554,23476,car,schedule
t817,n7695,n113142,23476,car,schedule
t818,n25647,n90512,23477,car,schedule
t819,n118697,n52230,23479,car,schedule
t820,n150643,n51034,23479,car,schedule
t821,n69295,n68915,23479,car,schedule
t822,n85405,n69608,23480,car,schedule
t823,n127242,n9272,23482,car,schedule
t824,n5601,n72128,23482,car,schedule
t825,n13398,n57005,23483,car,schedule
t826,n28263,n29767,23483,car,schedule
t827,n8159,n133300,23483,car,schedule
t828,n58402,n108168,23484,car,schedule
t829,n8662,n49499,23485,car,schedule
t830,n61671,n38776,23487,car,schedule
t831,n29619,n121961,23488,car,schedule
t832,n124978,n61354,23492,car,schedule
t833,n153761,n16719,23493,car,schedule
t834,n3232,n4518,23493,car,schedule
t835,n7695,n124889,23493,car,schedule
t836,n31398,n135879,23494,car,schedule
t837,n7594,n4128,23494,car,schedule
t838,n136559,n154497,23495,car,schedule
t839,n24789,n65845,23495,car,schedule
t840,n13599,n57514,23496,car,schedule
t841,n5365,n25790,23496,car,schedule
t842,n117945,n113272,23497,car,schedule
t843,n12338,n144720,23501,car,schedule
t844,n5584,n108848,23502,car,schedule
t845,n143361,n65288,23503,car,schedule
t846,n86837,n7513,23504,car,schedule
t847,n1130,n135932,23507,car,schedule
t848,n72589,n115135,23507,car,schedule
t849,n82733,n45057,23507,car,schedule
t850,n12222,n57007,23508,car,schedule
t851,n29964,n41308,23509,car,schedule
t852,n127493,n144514,23510,car,schedule
t853,n2904,n35378,23511,car,schedule
t854,n61843,n117775,23513,car,schedule
t855,n6541,n47669,23513,car,schedule
t856,n81484,n51695,23513,car,schedule
t857,n14873,n116018,23514,car,schedule
t858,n95998,n44941,23515,car,schedule
t859,n71127,n47789,23516,car,schedule
t860,n124226,n42768,23517,car,schedule
t861,n17920,n92944,23518,car,schedule
t862,n51818,n52318,23519,car,schedule
t863,n114432,n56133,23520,car,schedule
t864,n122087,n50868,23520,car,schedule
t865,n20450,n118978,23520,car,schedule
t866,n20589,n125096,23521,car,schedule
t867,n123590,n77005,23522,car,schedule
t868,n152082,n2390,23523,car,schedule
t869,n59245,n68663,23524,car,schedule
t870,n7653,n56161,23524,car,schedule
t871,n78599,n56161,23524,car,schedule
t872,n56840,n32681,23526,car,schedule
t873,n128728,n87582,23527,car,schedule
t874,n8262,n17787,23527,transit,schedule
t875,n41385,n11787,23528,car,schedule
t876,n46668,n130976,23529,car,schedule
t877,n553,n32681,23529,car,schedule
t878,n12912,n154599,23530,car,schedule
t879,n152071,n19752,23531,car,schedule
t880,n100385,n83843,23533,car,schedule
t881,n10369,n783,23533,car,schedule
t882,n114082,n154214,23533,car,schedule
t883,n47531,n108437,23534,car,schedule
t884,n119904,n3497,23535,car,schedule
t885,n5607,n79181,23535,car,schedule
t886,n18002,n86005,23537,car,schedule
t887,n20450,n118978,23538,car,schedule
t888,n85472,n53748,23538,car,schedule
t889,n4479,n6527,23540,car,schedule
t890,n8602,n92002,23540,car,schedule
t891,n19930,n5775,23541,car,schedule
t892,n25645,n56586,23541,car,schedule
t893,n47561,n79460,23541,car,schedule
t894,n68069,n61539,23541,car,schedule
t895,n119431,n29411,23542,car,schedule
t896,n74517,n56537,23545,car,schedule
t897,n73262,n93128,23546,car,schedule
t898,n75459,n96679,23546,car,schedule
t899,n20349,n67100,23548,car,schedule
t900,n129510,n40773,23549,car,schedule
t901,n152985,n53625,23549,car,schedule
t902,n4255,n123861,23549,car,schedule
t903,n3971,n19422,23550,car,schedule
t904,n5606,n79181,23550,car,schedule
t905,n48521,n49261,23551,car,schedule
t906,n49061,n73552,23551,car,schedule
t907,n21401,n45630,23553,car,schedule
t908,n25102,n57119,23553,car,schedule
t909,n75452,n81147,23554,car,schedule
t910,n117134,n34692,23555,car,schedule
t911,n141570,n106762,23555,car,schedule
t912,n20869,n48589,23556,car,schedule
t913,n38764,n7673,23556,car,schedule
t914,n25961,n41773,23558,car,schedule
t915,n3099,n75433,23559,car,schedule
t916,n8061,n93039,23559,car,schedule
t917,n157268,n77136,23560,car,schedule
t918,n102209,n6052,23561,car,schedule
t919,n114301,n97823,23562,car,schedule
t920,n946,n6095,23562,car,schedule
t921,n148650,n49457,23566,car,schedule
t922,n6224,n42705,23566,car,schedule
t923,n41535,n2598,23567,car,schedule
t924,n128184,n11293,23568,car,schedule
t925,n2786,n15342,23568,car,schedule
t926,n78680,n44516,23568,car,schedule
t927,n12763,n132814,23571,car,schedule
t928,n11892,n149292,23574,car,schedule
t929,n77640,n58171,23574,car,schedule
t930,n77967,n58932,23574,car,schedule
t931,n3491,n127108,23575,car,schedule
t932,n19769,n79772,23576,car,schedule
t933,n20326,n47458,23577,car,schedule
t934,n20557,n753,23577,car,schedule
t935,n46740,n66353,23577,car,schedule
t936,n52881,n128184,23577,car,schedule
t937,n11693,n71778,23579,car,schedule
t938,n22071,n18706,23582,car,schedule
t939,n24165,n85432,23584,car,schedule
t940,n129891,n149498,23586,car,schedule
t941,n1369,n12235,23586,car,schedule
t942,n83028,n8709,23586,car,schedule
t943,n34763,n77974,23588,car,schedule
t944,n81513,n93537,23589,car,schedule
t945,n12869,n80834,23590,car,schedule
t946,n7930,n49501,23590,car,schedule
t947,n6100,n62940,23591,car,schedule
t948,n58134,n157582,23596,car,schedule
t949,n7410,n118274,23596,car,schedule
t950,n11001,n87608,23598,car,schedule
t951,n52156,n41775,23598,car,schedule
t952,n7262,n114351,23598,car,schedule
t953,n8667,n84371,23598,car,schedule
t954,n20490,n154843,23599,car,schedule
t955,n26421,n118373,23599,car,schedule
t956,n51146,n113374,23601,car,schedule
t957,n521,n4147,23601,car,schedule
t958,n20004,n76888,23602,car,schedule
t959,n6732,n113272,23603,car,schedule
t960,n72066,n74333,23603,car,schedule
t961,n126670,n40891,23605,car,schedule
t962,n129029,n57534,23605,car,schedule
t963,n3881,n136381,23605,car,schedule
t964,n13690,n129215,23606,car,schedule
t965,n6540,n83921,23607,car,schedule
t966,n8680,n102420,23608,car,schedule
t967,n11693,n57484,23609,car,schedule
t968,n2327,n126942,23610,car,schedule
t969,n117945,n61844,23611,car,schedule
t970,n115685,n37615,23614,car,schedule
t971,n53432,n8871,23616,car,schedule
t972,n64471,n73552,23616,car,schedule
t973,n77015,n13632,23617,car,schedule
t974,n13592,n89876,23618,car,schedule
t975,n23244,n84904,23619,car,schedule
t976,n1288,n109210,23620,car,schedule
t977,n132823,n5303,23620,car,schedule
t978,n100913,n15614,23621,car,schedule
t979,n63935,n78388,23621,car,schedule
t980,n13187,n98215,23622,car,schedule
t981,n24391,n80548,23622,car,schedule
t982,n45424,n69151,23622,car,schedule
t983,n12818,n87329,23623,car,schedule
t984,n85355,n64541,23624,car,schedule
t985,n26667,n79530,23625,car,schedule
t986,n17809,n56486,23627,car,schedule
t987,n2919,n78345,23628,car,schedule
t988,n5314,n120665,23628,car,schedule
t989,n91185,n18056,23628,car,schedule
t990,n18331,n17782,23629,car,schedule
t991,n1030,n44520,23631,car,schedule
t992,n53595,n30444,23632,car,schedule
t993,n10940,n5980,23633,transit,schedule
t994,n51146,n125924,23635,car,schedule
t995,n22891,n145746,23636,car,schedule
t996,n26638,n68914,23637,car,schedule
t997,n32471,n125227,23640,car,schedule
t998,n60461,n50538,23642,car,schedule
t999,n14342,n81567,23643,car,schedule
t1000,n2473,n83568,23643,car,schedule
t1001,n14027,n63067,23644,car,schedule
t1002,n17435,n52364,23644,car,schedule
t1003,n18526,n21643,23646,car,schedule
t1004,n59692,n61845,23646,car,schedule
t1005,n30499,n50538,23648,car,schedule
t1006,n61338,n133588,23648,car,schedule
t1007,n74517,n74760,23648,car,schedule
t1008,n113844,n143684,23651,car,schedule
t1009,n5369,n49499,23651,car,schedule
t1010,n85346,n59986,23651,car,schedule
t1011,n119200,n1916,23652,car,schedule
t1012,n46913,n129817,23652,car,schedule
t1013,n119322,n136545,23656,car,schedule
t1014,n128509,n142410,23656,car,schedule
t1015,n123788,n61071,23658,car,schedule
t1016,n78016,n117178,23659,car,schedule
t1017,n115403,n73989,23660,car,schedule
t1018,n131322,n33397,23660,car,schedule
t1019,n20589,n59905,23661,car,schedule
t1020,n8734,n112085,23661,car,schedule
t1021,n19926,n60138,23662,car,schedule
t1022,n36353,n143285,23662,car,schedule
t1023,n60475,n69508,23662,car,schedule
t1024,n5370,n119061,23663,car,schedule
t1025,n6639,n56769,23663,car,schedule
t1026,n1043,n13198,23664,car,schedule
t1027,n42546,n61138,23664,car,schedule
t1028,n54988,n45414,23668,car,schedule
t1029,n8680,n32681,23668,car,schedule
t1030,n30664,n44872,23670,car,schedule
t1031,n50612,n47768,23670,car,schedule
t1032,n59319,n58020,23671,car,schedule
t1033,n9549,n62942,23671,car,schedule
t1034,n29601,n50781,23672,car,schedule
t1035,n12495,n103363,23673,car,schedule
t1036,n8980,n16719,23673,car,schedule
t1037,n17922,n108494,23674,car,schedule
t1038,n2792,n89876,23675,car,schedule
t1039,n32471,n149860,23676,car,schedule
t1040,n11693,n45002,23677,car,schedule
t1041,n3495,n58000,23678,car,schedule
t1042,n82636,n56771,23678,car,schedule
t1043,n61516,n49333,23679,car,schedule
t1044,n92984,n53569,23680,car,schedule
t1045,n12923,n52061,23681,car,schedule
t1046,n9240,n76894,23681,car,schedule
t1047,n43424,n132854,23683,car,schedule
t1048,n24788,n30433,23684,car,schedule
t1049,n78055,n32353,23684,car,schedule
t1050,n119389,n37615,23688,car,schedule
t1051,n55564,n155843,23688,car,schedule
t1052,n9785,n80453,23688,car,schedule
t1053,n119414,n71285,23690,car,schedule
t1054,n114085,n61723,23691,car,schedule
t1055,n53805,n4042,23691,car,schedule
t1056,n57656,n45598,23693,car,schedule
t1057,n135876,n102429,23694,car,schedule
t1058,n4698,n134204,23694,car,schedule
t1059,n43954,n109057,23695,car,schedule
t1060,n49395,n63514,23695,car,schedule
t1061,n68900,n128690,23696,car,schedule
t1062,n69871,n137225,23696,car,schedule
t1063,n24003,n32353,23697,car,schedule
t1064,n146575,n4750,23698,car,schedule
t1065,n23696,n47616,23700,car,schedule
t1066,n29471,n38667,23700,car,schedule
t1067,n140219,n81959,23702,car,schedule
t1068,n4202,n31162,23703,car,schedule
t1069,n87665,n82575,23703,car,schedule
t1070,n149746,n18641,23706,car,schedule
t1071,n4754,n25404,23707,car,schedule
t1072,n134937,n94232,23708,car,schedule
t1073,n41904,n12573,23710,car,schedule
t1074,n7043,n56673,23713,car,schedule
t1075,n2383,n47752,23714,car,schedule
t1076,n2237,n84656,23716,car,schedule
t1077,n45248,n4272,23716,car,schedule
t1078,n20089,n59875,23717,transit,schedule
t1079,n5234,n5233,23717,car,schedule
t1080,n67866,n9477,23719,car,schedule
t1081,n5606,n43474,23720,car,schedule
t1082,n24405,n16719,23723,car,schedule
t1083,n116682,n50656,23724,car,schedule
t1084,n2128,n73370,23724,car,schedule
t1085,n44366,n77124,23725,car,schedule
t1086,n8061,n47706,23725,car,schedule
t1087,n18398,n85431,23727,car,schedule
t1088,n78081,n109057,23727,car,schedule
t1089,n92392,n134607,23727,car,schedule
t1090,n3986,n20602,23728,car,schedule
t1091,n17079,n21462,23729,car,schedule
t1092,n22678,n18101,23729,car,schedule
t1093,n24978,n62928,23733,car,schedule
t1094,n67557,n21462,23733,car,schedule
t1095,n11587,n30417,23734,car,schedule
t1096,n12803,n57504,23734,car,schedule
t1097,n1602,n65111,23735,car,schedule
t1098,n23500,n72678,23736,car,schedule
t1099,n48109,n20639,23736,car,schedule
t1100,n58071,n75675,23737,car,schedule
t1101,n11472,n48301,23739,car,schedule
t1102,n34242,n144632,23739,car,schedule
t1103,n46663,n128154,23739,car,schedule
t1104,n53198,n47036,23740,car,schedule
t1105,n22005,n79977,23741,car,schedule
t1106,n121829,n54910,23742,car,schedule
t1107,n78633,n80548,23742,car,schedule
t1108,n82993,n44754,23742,car,schedule
t1109,n136004,n30454,23743,car,schedule
t1110,n14398,n119870,23745,car,schedule
t1111,n22564,n114554,23745,car,schedule
t1112,n45454,n108436,23745,car,schedule
t1113,n122315,n36706,23746,car,schedule
t1114,n23316,n148272,23746,car,schedule
t1115,n19907,n1984,23748,car,schedule
t1116,n32693,n137257,23748,car,schedule
t1117,n150424,n108484,23749,car,schedule
t1118,n5103,n74694,23749,car,schedule
t1119,n24300,n78407,23750,car,schedule
t1120,n6071,n132261,23750,car,schedule
t1121,n38637,n32681,23751,car,schedule
t1122,n50083,n143300,23752,car,schedule
t1123,n20512,n108789,23754,car,schedule
t1124,n146011,n5,23755,car,schedule
t1125,n29612,n124630,23755,car,schedule
t1126,n5601,n61511,23756,car,schedule
t1127,n24163,n48116,23757,car,schedule
t1128,n6100,n97992,23757,car,schedule
t1129,n7303,n148193,23757,car,schedule
t1130,n82596,n73552,23758,car,schedule
t1131,n13188,n13574,23759,car,schedule
t1132,n94618,n19314,23760,car,schedule
t1133,n84525,n57831,23761,car,schedule
t1134,n20282,n7513,23762,car,schedule
t1135,n3632,n135714,23762,car,schedule
t1136,n118173,n53458,23763,car,schedule
t1137,n6056,n124295,23763,car,schedule
t1138,n23376,n305,23764,car,schedule
t1139,n81483,n20383,23764,car,schedule
t1140,n10373,n75759,23765,car,schedule
t1141,n20085,n46480,23765,car,schedule
t1142,n86530,n116606,23765,car,schedule
t1143,n25654,n119991,23767,car,schedule
t1144,n43845,n86860,23767,car,schedule
t1145,n9495,n62210,23767,car,schedule
